Time,Node,InInterests,InData,InNacks,InSatisfiedInterests,InTimedOutInterests,OutInterests,OutData,OutNacks,OutSatisfiedInterests,OutTimedOutInterests,Label,interest_rate,data_rate,satisfaction_ratio,timeout_ratio,nack_ratio,pit_estimate
188.0,Node_7,67,64,0,64,3,67,64,0,64,3,Normal,67,64,0.9552238663399424,0.044776118734684796,0.0,14.20065950174796
189.0,Node_9,1588,20,34,20,1534,1588,20,34,20,1534,Pulsing_IFA,1588,20,0.012594458430356134,0.9659949616083154,0.021410579331605426,7261.270662365041
190.0,Node_0,465,76,49,76,340,465,76,49,76,340,Distributed_IFA,465,76,0.16344085986356804,0.7311827941264886,0.10537634385940571,1609.4080974246922
191.0,Node_9,1798,25,60,25,1713,1798,25,60,25,1713,IFA,1798,25,0.013904338145770667,0.9527252497482062,0.0333704115498496,8108.57669201184
192.0,Node_8,1780,39,10,39,1731,1780,39,10,39,1731,IFA,1780,39,0.02191011234724151,0.9724719095660269,0.00561797752493372,8193.780650200557
193.0,Node_0,428,40,23,40,365,428,40,23,40,365,Distributed_IFA,428,40,0.09345794370687396,0.8528037363252249,0.05373831763145253,1727.7469277964772
194.0,Node_6,104,103,2,103,0,104,103,2,103,0,Normal,104,103,0.9903846058616865,0.0,0.01923076904585799,0.0
195.0,Node_7,47,45,37,45,0,47,45,37,45,0,Pulsing_IFA,47,45,0.9574467881394301,0.0,0.7872340258035314,0.0
196.0,Node_7,2361,8,32,8,2321,2361,8,32,8,2321,Pulsing_IFA,2361,8,0.0033883947465529886,0.9830580258436857,0.013553578986211954,10986.577060511076
197.0,Node_8,72,69,3,69,0,72,69,3,69,0,Normal,72,69,0.9583333200231484,0.0,0.041666666087962975,0.0
198.0,Node_7,158,151,4,151,3,158,151,4,151,3,Normal,158,151,0.9556961964829355,0.01898734165197885,0.0253164555359718,14.20065962382051
199.0,Node_5,659,66,55,66,538,659,66,55,66,538,Distributed_IFA,659,66,0.10015174491630995,0.816388466135981,0.0834597874302583,2546.6516381254414
200.0,Node_1,136,126,1,126,9,136,126,1,126,9,Normal,136,126,0.9264705814230104,0.0661764701016436,0.007352941122404845,42.60197882784446
201.0,Node_4,29,26,32,26,0,29,26,32,26,0,Pulsing_IFA,29,26,0.8965516932223554,0.0,1.1034482378121298,0.0
202.0,Node_4,2504,11,17,11,2476,2504,11,17,11,2476,Pulsing_IFA,2504,11,0.004392971244252008,0.9888178909789066,0.006789137377480377,11720.27781235821
203.0,Node_7,267,26,5,26,236,267,26,5,26,236,Slow_IFA,267,26,0.0973782767888454,0.8838951277756737,0.018726591690162577,1117.1185599602861
204.0,Node_6,190,185,4,185,1,190,185,4,185,1,Normal,190,185,0.9736842054016621,0.005263157867036012,0.021052631468144047,4.73355321298593
205.0,Node_2,69,62,3,62,4,69,62,3,62,4,Normal,69,62,0.8985507116152072,0.05797101365259401,0.0434782602394455,18.934212677188594
206.0,Node_1,198,179,0,179,19,198,179,0,179,19,Normal,198,179,0.9040403994745434,0.09595959547495155,0.0,89.93751106585813
207.0,Node_5,2910,17,47,17,2846,2910,17,47,17,2846,Pulsing_IFA,2910,17,0.005841924396617896,0.9780068725161489,0.016151202743590654,13471.692510432154
208.0,Node_1,453,354,11,354,88,453,354,11,354,88,Cache_Pollution,453,354,0.7814569519173136,0.19426048522238304,0.02428256065279788,416.55268401560204
209.0,Node_7,36,33,29,33,0,36,33,29,33,0,Pulsing_IFA,36,33,0.9166666412037044,0.0,0.8055555331790131,0.0
210.0,Node_8,283,86,9,86,188,283,86,9,86,188,Slow_IFA,283,86,0.3038869247212476,0.6643109517162157,0.031802120028967776,889.9080055805298
211.0,Node_7,18,17,39,17,0,18,17,39,17,0,Pulsing_IFA,18,17,0.9444443919753115,0.0,2.166666546296303,0.0
212.0,Node_4,349,294,29,294,26,349,294,29,294,26,Cache_Pollution,349,294,0.8424068743770576,0.07449856712178062,0.08309455563583222,123.07238383274063
213.0,Node_0,49,44,31,44,0,49,44,31,44,0,Pulsing_IFA,49,44,0.8979591653477722,0.0,0.6326530483132031,0.0
214.0,Node_4,12,10,31,10,0,12,10,31,10,0,Pulsing_IFA,12,10,0.8333332638888947,0.0,2.583333118055574,0.0
215.0,Node_2,103,92,1,92,10,103,92,1,92,10,Normal,103,92,0.8932038748232634,0.09708737769818081,0.00970873776981808,47.33553191942541
216.0,Node_6,406,56,21,56,329,406,56,21,56,329,Distributed_IFA,406,56,0.13793103414302701,0.8103448255902836,0.05172413780363513,1557.3390114330814
217.0,Node_5,582,461,25,461,96,582,461,25,461,96,Cache_Pollution,582,461,0.7920962185702815,0.16494845332483082,0.042955326386674694,454.42111005754697
218.0,Node_7,678,22,59,22,597,678,22,59,22,597,Distributed_IFA,678,22,0.03244837753326198,0.8805309721526092,0.08702064883920259,2825.9312788578823
219.0,Node_5,55,49,4,49,2,55,49,4,49,2,Normal,55,49,0.8909090747107441,0.03636363570247935,0.0727272714049587,9.46710630366953
220.0,Node_8,189,178,0,178,11,189,178,0,178,11,Normal,189,178,0.9417989368158787,0.058201057893116095,0.0,52.06908534139524
221.0,Node_6,285,99,12,99,174,285,99,12,99,174,Slow_IFA,285,99,0.347368419833795,0.610526313647276,0.04210526301015697,823.6382605045311
222.0,Node_1,116,111,4,111,1,116,111,4,111,1,Normal,116,111,0.9568965434750298,0.008620689580856124,0.0344827583234245,4.733553197092874
223.0,Node_9,105,95,4,95,6,105,95,4,95,6,Normal,105,95,0.9047618961451248,0.05714285659863946,0.03809523773242631,28.40131915690745
224.0,Node_1,1703,9,30,9,1664,1703,9,30,9,1664,Pulsing_IFA,1703,9,0.005284791541230304,0.9770992360674695,0.017615971804101013,7876.632583239395
225.0,Node_0,646,68,53,68,525,646,68,53,68,525,Distributed_IFA,646,68,0.10526315773179078,0.8126934971939729,0.08204334352624869,2485.11544605024
226.0,Node_9,480,403,29,403,48,480,403,29,403,48,Cache_Pollution,480,403,0.8395833315842014,0.09999999979166667,0.060416666540798615,227.2105549458143
227.0,Node_5,250,83,20,83,147,250,83,20,83,147,Slow_IFA,250,83,0.33199999867200003,0.587999997648,0.07999999968,695.8323231878778
228.0,Node_0,138,124,2,124,12,138,124,2,124,12,Normal,138,124,0.898550718126444,0.08695652110901071,0.014492753518168453,56.802638443179085
229.0,Node_5,11,10,14,10,0,11,10,14,10,0,Pulsing_IFA,11,10,0.9090908264462886,0.0,1.272727157024804,0.0
230.0,Node_3,1347,13,81,13,1253,1347,13,81,13,1253,IFA,1347,13,0.009651076459056364,0.9302152925536634,0.06013363024488965,5931.142202684684
231.0,Node_9,499,420,27,420,52,499,420,27,420,52,Cache_Pollution,499,420,0.8416833650467267,0.10420841662483284,0.05410821632443243,246.144767877491
232.0,Node_1,516,30,29,30,457,516,30,29,30,457,Distributed_IFA,516,30,0.05813953477104741,0.8856589130122889,0.056201550278679166,2163.2338255276973
233.0,Node_7,491,361,28,361,102,491,361,28,361,102,Cache_Pollution,491,361,0.735234214388525,0.20773930711254723,0.05702647646226787,482.82242928239043
234.0,Node_9,42,40,21,40,0,42,40,21,40,0,Pulsing_IFA,42,40,0.952380929705216,0.0,0.49999998809523843,0.0
235.0,Node_9,16,15,21,15,0,16,15,21,15,0,Pulsing_IFA,16,15,0.9374999414062536,0.0,1.312499917968755,0.0
236.0,Node_0,1528,49,80,49,1399,1528,49,80,49,1399,IFA,1528,49,0.032068062806238175,0.9155759156311676,0.05235602090814396,6622.240975487287
237.0,Node_6,22,21,49,21,0,22,21,49,21,0,Pulsing_IFA,22,21,0.9545454111570267,0.0,2.2272726260330624,0.0
238.0,Node_1,154,141,2,141,11,154,141,2,141,11,Normal,154,141,0.9155844096390623,0.07142857096474954,0.012987012902681734,52.0690852787821
239.0,Node_0,1518,16,42,16,1460,1518,16,42,16,1460,Pulsing_IFA,1518,16,0.010540184446284464,0.9617918307234572,0.027667984171496716,6910.987722780383
240.0,Node_8,584,443,30,443,111,584,443,30,443,111,Cache_Pollution,584,443,0.7585616425367095,0.19006849282522517,0.05136986292573654,525.4244085071304
241.0,Node_7,325,68,8,68,249,325,68,8,68,249,Slow_IFA,325,68,0.20923076858698225,0.7661538437964497,0.02461538453964497,1178.6547526103125
242.0,Node_1,1810,33,83,33,1694,1810,33,83,33,1694,IFA,1810,33,0.018232044188822075,0.9359116016928665,0.045856353565825216,8018.639180571341
243.0,Node_4,695,32,29,32,634,695,32,29,32,634,Distributed_IFA,695,32,0.04604316540137674,0.9122302145147767,0.04172661864499767,3001.072748510109
244.0,Node_2,132,121,0,121,11,132,121,0,121,11,Normal,132,121,0.9166666597222223,0.0833333327020202,0.0,52.069085222430274
245.0,Node_4,103,97,0,97,6,103,97,0,97,6,Normal,103,97,0.9417475636723538,0.05825242661890848,0.0,28.401319151655244
246.0,Node_6,117,110,1,110,6,117,110,1,110,6,Normal,117,110,0.9401709321352912,0.051282050843743154,0.008547008473957193,28.40131918464989
247.0,Node_7,481,368,23,368,90,481,368,23,368,90,Cache_Pollution,481,368,0.7650727634821772,0.18711018672118465,0.04781704771763608,426.019790525247
248.0,Node_0,55,51,5,51,0,55,51,5,51,0,Normal,55,51,0.9272727104132235,0.0,0.09090908925619838,0.0
249.0,Node_9,599,463,25,463,111,599,463,25,463,111,Cache_Pollution,599,463,0.7729549235843824,0.18530884777076986,0.04173622697539862,525.4244085296605
250.0,Node_7,184,175,4,175,5,184,175,4,175,5,Normal,184,175,0.9510869513527883,0.02717391289579395,0.02173913031663516,23.667766060867674
251.0,Node_5,316,255,26,255,35,316,255,26,255,35,Cache_Pollution,316,255,0.8069620227627784,0.11075949332038135,0.08227848075228329,165.6743628021919
252.0,Node_8,463,393,22,393,48,463,393,22,393,48,Cache_Pollution,463,393,0.84881209319911,0.10367170603958595,0.04751619860147689,227.21055492843408
253.0,Node_5,1157,50,60,50,1047,1157,50,60,50,1047,IFA,1157,50,0.0432152117171865,0.9049265333578853,0.051858254060623804,4956.030235797119
254.0,Node_3,156,155,3,155,0,156,155,3,155,0,Normal,156,155,0.9935897372205786,0.0,0.01923076910749507,0.0
255.0,Node_9,92,83,5,83,4,92,83,5,83,4,Normal,92,83,0.9021739032372402,0.04347826039697543,0.05434782549621929,18.93421274579081
256.0,Node_4,849,13,44,13,792,849,13,44,13,792,IFA,849,13,0.015312131901870281,0.9328621897139432,0.05182567720633018,3748.974160000546
257.0,Node_3,140,133,5,133,2,140,133,5,133,2,Normal,140,133,0.9499999932142857,0.01428571418367347,0.035714285459183676,9.467106408176546
258.0,Node_1,61,60,2,60,0,61,60,2,60,0,Normal,61,60,0.9836065412523518,0.0,0.03278688470841173,0.0
259.0,Node_1,488,400,18,400,70,488,400,18,400,70,Cache_Pollution,488,400,0.819672129467885,0.14344262265687988,0.036885245826054826,331.3487259739624
260.0,Node_7,195,186,2,186,7,195,186,2,186,7,Normal,195,186,0.9538461489546352,0.035897435713346484,0.010256410203813281,33.13487249537315
261.0,Node_5,500,424,26,424,50,500,424,26,424,50,Cache_Pollution,500,424,0.847999998304,0.0999999998,0.051999999896,236.67766142161304
262.0,Node_5,84,76,3,76,5,84,76,3,76,5,Normal,84,76,0.9047618939909299,0.05952380881519275,0.03571428528911565,23.667765907737717
263.0,Node_6,48,45,32,45,0,48,45,32,45,0,Pulsing_IFA,48,45,0.9374999804687505,0.0,0.6666666527777781,0.0
264.0,Node_0,591,77,46,77,468,591,77,46,77,468,Distributed_IFA,591,77,0.13028764783369265,0.7918781712489371,0.07783417922532287,2215.3029115885065
265.0,Node_7,455,378,25,378,52,455,378,25,378,52,Cache_Pollution,455,378,0.8307692289433644,0.1142857140345369,0.05494505482429658,246.1447678297896
266.0,Node_6,189,175,5,175,9,189,175,5,175,9,Normal,189,175,0.925925921026847,0.04761904736709499,0.02645502631505277,42.60197891568701
267.0,Node_2,94,84,2,84,8,94,84,2,84,8,Normal,94,84,0.8936170117700318,0.08510638207333636,0.02127659551833409,37.86842550033935
268.0,Node_3,886,49,56,49,781,886,49,56,49,781,IFA,886,49,0.055304740343899844,0.8814898409915465,0.06320541753588553,3696.905074626827
269.0,Node_1,545,30,50,30,465,545,30,50,30,465,Distributed_IFA,545,30,0.05504587145863143,0.8532110076087871,0.09174311909771905,2201.102251584486
270.0,Node_0,134,126,2,126,6,134,126,2,126,6,Normal,134,126,0.9402985004455336,0.044776119068834934,0.014925373022944978,28.401319215446062
271.0,Node_0,159,153,3,153,3,159,153,3,153,3,Normal,159,153,0.9622641448914205,0.018867924409635695,0.018867924409635695,14.200659624385777
272.0,Node_9,529,42,33,42,454,529,42,33,42,454,Distributed_IFA,529,42,0.07939508491607734,0.8582230607595027,0.06238185243406077,2149.0331659438684
273.0,Node_7,60,59,2,59,0,60,59,2,59,0,Normal,60,59,0.9833333169444448,0.0,0.03333333277777779,0.0
274.0,Node_1,301,221,12,221,68,301,221,12,221,68,Cache_Pollution,301,221,0.7342192666637234,0.22591362051191488,0.03986710950210263,321.8816191077828
275.0,Node_7,183,175,2,175,6,183,175,2,175,6,Normal,183,175,0.956284147779868,0.03278688506673833,0.010928961688912778,28.40131927219774
276.0,Node_6,524,423,15,423,86,524,423,15,423,86,Cache_Pollution,524,423,0.8072519068563895,0.16412213709136997,0.0286259541438436,407.0855776824647
277.0,Node_9,165,155,5,155,5,165,155,5,155,5,Normal,165,155,0.9393939337006428,0.030303030119375577,0.030303030119375577,23.667766046055835
278.0,Node_2,173,166,3,166,4,173,166,3,166,4,Normal,173,166,0.9595375667078754,0.023121387149587357,0.01734104036219052,18.93421284215115
279.0,Node_6,116,110,4,110,2,116,110,4,110,2,Normal,116,110,0.9482758538941737,0.01724137916171225,0.0344827583234245,9.467106394185748
280.0,Node_6,462,27,31,27,404,462,27,31,27,404,Distributed_IFA,462,27,0.058441558315061565,0.8744588725661063,0.06709956695432995,1912.3555039720468
281.0,Node_2,68,67,4,67,0,68,67,4,67,0,Normal,68,67,0.9852941031574397,0.0,0.05882352854671282,0.0
282.0,Node_2,1592,29,64,29,1499,1592,29,64,29,1499,IFA,1592,29,0.01821608039056779,0.9415829139814177,0.04020100499987374,7095.596299154118
283.0,Node_5,33,32,5,32,0,33,32,5,32,0,Pulsing_IFA,33,32,0.969696940312214,0.0,0.15151514692378343,0.0
284.0,Node_6,1684,42,43,42,1599,1684,42,43,42,1599,IFA,1684,42,0.024940617562386806,0.9495249400537262,0.02553444179006268,7568.951622906461
285.0,Node_6,399,291,17,291,91,399,291,17,291,91,Cache_Pollution,399,291,0.7293233064427987,0.22807017486699205,0.042606516183943566,430.7533435692601
286.0,Node_4,809,30,22,30,757,809,30,22,30,757,IFA,809,30,0.03708281824835251,0.9357231138000951,0.027194066715458508,3583.299796660526
287.0,Node_9,107,103,2,103,2,107,103,2,103,2,Normal,107,103,0.9626168134334877,0.018691588610358984,0.018691588610358984,9.467106387321104
288.0,Node_7,562,399,20,399,143,562,399,20,399,143,Cache_Pollution,562,399,0.7099644115481061,0.2544483981237573,0.035587188548777245,676.8981118151645
289.0,Node_2,1933,34,20,34,1879,1933,34,20,34,1879,IFA,1933,34,0.01758923951495642,0.9720641484883268,0.010346611479386128,8894.346529411594
290.0,Node_0,440,316,10,316,114,440,316,10,316,114,Cache_Pollution,440,316,0.7181818165495868,0.2590909085020661,0.022727272675619834,539.6250678941072
291.0,Node_0,785,60,55,60,670,785,60,55,60,670,Distributed_IFA,785,60,0.07643312092174125,0.8535031836261106,0.07006369417826282,3171.480665352473
292.0,Node_7,157,146,1,146,10,157,146,1,146,10,Normal,157,146,0.9299362998093229,0.0636942671102276,0.00636942671102276,47.335532077493475
293.0,Node_5,292,27,6,27,259,292,27,6,27,259,Slow_IFA,292,27,0.092465753107994,0.8869862983322387,0.020547945135109776,1225.9902844173394
294.0,Node_2,172,167,3,167,2,172,167,3,167,2,Normal,172,167,0.9709302269131964,0.011627906909140076,0.017441860363710114,9.46710642075742
295.0,Node_3,110,100,1,100,9,110,100,1,100,9,Normal,110,100,0.9090909008264464,0.08181818107438017,0.009090909008264463,42.60197875380359
296.0,Node_4,582,477,12,477,93,582,477,12,477,93,Cache_Pollution,582,477,0.8195876274577533,0.1597938141584299,0.020618556665603853,440.2204503682487
297.0,Node_8,75,74,0,74,1,75,74,0,74,1,Normal,75,74,0.9866666535111113,0.013333333155555559,0.0,4.7335531747853254
298.0,Node_1,484,22,33,22,429,484,22,33,22,429,Distributed_IFA,484,22,0.04545454536063111,0.8863636345323066,0.06818181804094665,2030.6943348631794
299.0,Node_4,95,86,3,86,6,95,86,3,86,6,Normal,95,86,0.9052631483656511,0.06315789407202217,0.031578947036011086,28.401319128434952
300.0,Node_7,60,59,4,59,0,60,59,4,59,0,Normal,60,59,0.9833333169444448,0.0,0.06666666555555557,0.0
301.0,Node_2,1126,20,14,20,1092,1126,20,14,20,1092,IFA,1126,20,0.01776198932703198,0.969804617255946,0.012433392528922385,5169.0401311954865
302.0,Node_9,1772,27,17,27,1728,1772,27,17,27,1728,IFA,1772,27,0.015237020307428318,0.9751692996754123,0.009593679452825236,8179.579990474091
303.0,Node_4,863,42,68,42,753,863,42,68,42,753,IFA,863,42,0.048667439109307715,0.8725376583168741,0.07879490141506965,3564.3655840080205
304.0,Node_3,105,96,1,96,8,105,96,1,96,8,Normal,105,96,0.9142857055782314,0.07619047546485262,0.009523809433106578,37.86842554254327
305.0,Node_4,153,139,1,139,13,153,139,1,139,13,Normal,153,139,0.9084967260882567,0.08496731970609595,0.006535947669699688,61.53619169049444
306.0,Node_9,34,32,49,32,0,34,32,49,32,0,Pulsing_IFA,34,32,0.9411764429065753,0.0,1.4411764282006934,0.0
307.0,Node_4,191,175,0,175,16,191,175,0,175,16,Normal,191,175,0.9162303616951291,0.08376963306926893,0.0,75.73685140986186
308.0,Node_9,547,389,15,389,143,547,389,15,389,143,Cache_Pollution,547,389,0.7111517354457921,0.2614259593026948,0.027422303423359592,676.8981117821359
309.0,Node_5,186,182,0,182,4,186,182,0,182,4,Normal,186,182,0.9784946183951903,0.021505376228465718,0.0,18.934212849800623
310.0,Node_1,650,52,29,52,569,650,52,29,52,569,Distributed_IFA,650,52,0.07999999987692308,0.8753846140378698,0.04461538454674556,2693.391788221061
311.0,Node_4,570,57,43,57,470,570,57,43,57,470,Distributed_IFA,570,57,0.0999999998245614,0.824561402062173,0.07543859635887966,2224.7700179095973
312.0,Node_3,145,141,4,141,0,145,141,4,141,0,Normal,145,141,0.9724137863971463,0.0,0.027586206706302022,0.0
313.0,Node_0,769,54,34,54,681,769,54,34,54,681,Distributed_IFA,769,54,0.0702210662285812,0.8855656685493294,0.04421326392169927,3223.5497508175968
314.0,Node_4,109,105,4,105,0,109,105,4,105,0,Normal,109,105,0.9633027434559381,0.0,0.036697247369750025,0.0
315.0,Node_7,358,64,11,64,283,358,64,11,64,283,Slow_IFA,358,64,0.1787709492213102,0.790502791087981,0.03072625689741269,1339.595562583634
316.0,Node_9,513,56,26,56,431,513,56,26,56,431,Distributed_IFA,513,56,0.10916179315952868,0.8401559437813725,0.05068226110978117,2040.1614415577046
317.0,Node_9,570,425,30,425,115,570,425,30,425,115,Cache_Pollution,570,425,0.7456140337796245,0.2017543856109572,0.05263157885503232,544.3586214034121
318.0,Node_1,93,84,0,84,9,93,84,0,84,9,Normal,93,84,0.9032257967395075,0.09677419250780439,0.0,42.60197868300852
319.0,Node_4,1125,24,62,24,1039,1125,24,62,24,1039,IFA,1125,24,0.02133333331437037,0.9235555547346171,0.05511111106212345,4918.161809805742
320.0,Node_5,92,90,4,90,0,92,90,4,90,0,Normal,92,90,0.9782608589319473,0.0,0.04347826039697543,0.0
321.0,Node_6,339,67,17,67,255,339,67,17,67,255,Slow_IFA,339,67,0.1976401174110911,0.7522123871616154,0.050147492477441026,1207.0560721037014
322.0,Node_0,338,79,18,79,241,338,79,18,79,241,Slow_IFA,338,79,0.2337278099593852,0.71301774936977,0.05325443771226498,1140.78632695864
323.0,Node_5,596,63,58,63,475,596,63,58,63,475,Distributed_IFA,596,63,0.1057046978092203,0.7969798644345976,0.0973154360783298,2248.437784229653
324.0,Node_7,28,27,30,27,0,28,27,30,27,0,Pulsing_IFA,28,27,0.96428567984694,0.0,1.0714285331632667,0.0
325.0,Node_5,79,73,3,73,3,79,73,3,73,3,Normal,79,73,0.9240506212145492,0.03797468306361161,0.03797468306361161,14.200659533942922
326.0,Node_0,126,118,0,118,8,126,118,0,118,8,Normal,126,118,0.9365079290753339,0.06349206298815824,0.0,37.86842560265188
327.0,Node_0,77,74,4,74,0,77,74,4,74,0,Normal,77,74,0.9610389485579358,0.0,0.051948051273401935,0.0
328.0,Node_8,1902,40,88,40,1774,1902,40,88,40,1774,IFA,1902,40,0.021030494205557047,0.932702418016455,0.0462670872522255,8397.323439618482
329.0,Node_3,112,110,2,110,0,112,110,2,110,0,Normal,112,110,0.9821428483737246,0.0,0.017857142697704085,0.0
330.0,Node_0,197,179,2,179,16,197,179,2,179,16,Normal,197,179,0.9086294370120334,0.08121827369939963,0.010152284212424954,75.73685142193887
331.0,Node_3,103,94,4,94,5,103,94,4,94,5,Normal,103,94,0.9126213503628995,0.048543688849090404,0.03883495107927232,23.667765959712703
332.0,Node_6,340,82,13,82,245,340,82,13,82,245,Slow_IFA,340,82,0.24117646987889274,0.7205882331747405,0.03823529400519031,1159.7205398744022
333.0,Node_1,300,224,24,224,52,300,224,24,224,52,Cache_Pollution,300,224,0.7466666641777778,0.17333333275555557,0.07999999973333334,246.14476755028457
334.0,Node_3,72,70,2,70,0,72,70,2,70,0,Normal,72,70,0.972222208719136,0.0,0.027777777391975313,0.0
335.0,Node_4,1977,14,72,14,1891,1977,14,72,14,1891,IFA,1977,14,0.007081436516397857,0.9564997466077391,0.03641881637004612,8951.14916834006
